,time,value,bound,no_items,no_pos,no_prop
221,1.3628337287989893,30.364220852841054,1.5,100.0,85.0,8.0
222,1.4472412563567616,32.71542708877092,1.5,114.0,81.0,6.0
223,0.7187714537905663,26.393921180934463,1.5,83.0,65.0,4.0
224,1.7898191856473602,32.15344881787509,1.5,102.0,95.0,15.0
225,2.697644388049497,36.82824073324664,1.5,131.0,96.0,13.0
226,0.004630027362026112,0.0,1.5,7.0,6.0,18.0
227,0.280832827122083,9.839204293720842,1.5,32.0,28.0,11.0
228,0.30720611680592924,17.897436187530857,1.5,55.0,48.0,19.0
229,0.004237729477154062,2.871198981627591,1.5,8.0,5.0,13.0
230,1.854811769240655,36.42272197581837,1.5,129.0,87.0,4.0
231,1.720930992825373,32.84693693927472,1.5,99.0,94.0,14.0
232,2.6651737552714962,38.34841317720888,1.5,138.0,92.0,12.0
233,0.9921171693426629,29.045803391969105,1.5,97.0,72.0,2.0
234,2.6921373924506895,36.78507229137847,1.5,139.0,97.0,11.0
235,0.1869192983949972,13.825392500241598,1.5,52.0,40.0,2.0
236,0.5068838395319233,14.778953978624537,1.5,59.0,50.0,19.0
237,0.17908360430524795,11.099555354266059,1.5,40.0,34.0,6.0
238,1.8494613886888942,25.879395356931003,1.5,101.0,76.0,19.0
239,3.2417311436623777,38.71846951910344,1.5,143.0,97.0,18.0
240,0.006966708658751486,2.9509383907163738,1.5,10.0,9.0,8.0
241,1.6182854149576542,29.076071527551,1.5,121.0,81.0,5.0
242,0.906341160791186,24.48237103794901,1.5,78.0,74.0,16.0
243,0.674456237878502,23.4484964882679,1.5,76.0,59.0,10.0
244,0.10747593564184399,3.8268802741701418,1.5,16.0,11.0,11.0
245,0.0868582489373182,6.3215964651514165,1.5,28.0,19.0,15.0
246,1.4532758774053889,31.35778949226632,1.5,106.0,86.0,6.0
247,1.0590073799139077,26.119639753328585,1.5,83.0,80.0,13.0
248,0.7445068792779352,21.016954071820702,1.5,67.0,61.0,16.0
249,0.13804095863613952,6.182279905256681,1.5,22.0,15.0,16.0
250,0.5639251684181943,8.751030394263337,1.5,37.0,25.0,15.0
251,1.62049855283135,30.900355533788503,1.5,110.0,82.0,13.0
